DC,KID,LPH,Mass,Prot,Prot_err,Teff,logg,w
0,9160873,0.917,1.1382,7.263999999999999,1.411,6100,4.44,0.5984
0,9160945,1.2930000000000001,0.9696,15.526,0.039,5518,4.29,0.6674
0,9161286,0.41,1.0509,15.355,0.14400000000000002,5811,3.99,0.3092
0,9161405,0.6629999999999999,0.9535,26.336,1.369,5458,4.41,0.4129
0,9161418,0.934,0.8467,13.509,0.047,5048,3.99,0.5263
0,9161431,1.656,1.0816,3.492,0.005,5916,3.79,0.7791
0,9161945,0.9490000000000001,1.1819,2.032,0.003,6234,4.32,0.574
0,9162027,0.685,1.0511,15.466,0.245,5812,4.41,0.4791
0,9162048,1.206,0.9501,5.957999999999999,0.19399999999999998,5445,4.88,0.642
0,9162224,1.339,1.0858,3.4819999999999998,0.01,5930,4.13,0.7059
0,9162919,1.026,1.1873,3.409,0.02,6250,4.27,0.6246
0,9163170,1.074,0.7865,20.611,0.276,4817,4.39,0.6448
0,9163192,0.535,0.8059,14.288,0.193,4891,4.35,0.3027
0,9163257,1.32,0.8599,9.146,0.036000000000000004,5099,4.76,0.6898
0,9163385,0.456,0.7695,30.506999999999998,0.815,4753,4.7,0.3196
0,9163456,0.772,0.9917,12.998,0.154,5600,4.67,0.4951
0,9163494,1.34,0.7979999999999999,19.505,0.109,4861,4.53,0.6721
0,9163565,0.848,1.1607,10.575999999999999,0.127,6170,4.71,0.5228
0,9163714,0.924,0.8625,23.631999999999998,3.991,5109,4.42,0.5569
0,9163769,1.153,1.1726,3.181,0.01,6206,4.04,0.6663
0,9164299,0.43,0.8917,31.223000000000003,6.0889999999999995,5222,4.67,0.2796
0,9164315,0.6609999999999999,1.1293,13.427999999999999,0.06,6072,4.52,0.4326
0,9164439,1.078,0.7623,34.157,0.263,4726,4.67,0.545
0,9164811,0.622,0.9361,17.604,0.242,5392,4.67,0.4056
0,9164937,1.1540000000000001,1.0331,12.431,0.01,5749,4.43,0.6565
0,9165082,0.534,0.8648,27.381999999999998,1.554,5118,4.46,0.39299999999999996
0,9165112,1.072,0.6788,14.197000000000001,0.051,4424,4.75,0.5902
0,9165258,1.265,0.9013,9.068,0.096,5259,3.95,0.6759
0,9165361,0.408,0.945,21.486,4.607,5426,4.39,0.2853
0,9165425,1.196,0.8394,20.744,0.131,5020,4.66,0.6368
0,9165516,0.875,0.9138,20.422,0.20800000000000002,5307,4.55,0.5645
0,9165620,0.525,1.0772,15.600999999999999,0.308,5901,4.56,0.3842
0,9165748,1.2,0.8609,18.636,0.028999999999999998,5103,4.68,0.6511
0,9166215,1.0290000000000001,1.0721,8.933,0.147,5884,4.39,0.6246
0,9166223,0.39799999999999996,1.1221,14.743,0.723,6049,3.99,0.281
0,9166386,1.02,1.2172,4.599,0.012,6337,4.22,0.6269
0,9166595,1.381,1.0529,4.39,0.006,5818,4.77,0.7237
0,9166700,0.593,1.2068,3.909,0.10800000000000001,6307,4.0,0.4252
0,9166927,0.5479999999999999,1.0558,17.180999999999997,0.066,5828,4.54,0.3935
0,9171826,0.853,1.1823,2.2,0.006999999999999999,6235,4.24,0.5324
0,9171847,0.452,0.9847,17.590999999999998,0.35200000000000004,5574,4.33,0.3152
0,9172211,0.705,0.8296,25.996,0.308,4982,4.34,0.4903
0,9172217,1.0170000000000001,0.9896,5.347,0.006,5592,4.29,0.5697
0,9172288,0.982,0.7342,23.343000000000004,0.1,4622,4.57,0.6131
0,9172504,1.4580000000000002,0.8689,8.076,0.049,5134,4.57,0.7626
0,9172572,0.706,0.7601,28.95,0.13699999999999998,4718,4.75,0.4779
0,9172729,1.222,0.8718,10.212,0.013999999999999999,5145,4.61,0.6523
0,9173014,0.506,1.1268,2.456,0.003,6064,3.62,0.3269
0,9173365,1.514,1.0417,3.464,0.005,5779,3.83,0.7676
0,9173393,0.789,0.9214,23.719,0.6559999999999999,5336,4.12,0.4989
0,9173541,0.46,1.1024,4.031000000000001,0.139,5985,3.81,0.2951
0,9173604,1.426,1.0152,2.661,0.024,5685,4.57,0.7216
0,9173741,1.135,0.872,20.403,0.228,5146,4.45,0.6228
0,9173820,0.7979999999999999,1.1581,18.287,0.040999999999999995,6162,4.12,0.4464
0,9174258,1.39,0.8273,15.414000000000001,0.068,4973,4.51,0.7017
0,9174418,0.722,0.9115,17.323,0.44299999999999995,5298,4.53,0.4543
0,9174466,0.774,0.7271,36.189,0.763,4596,4.7,0.4394
0,9174504,0.72,1.15,2.259,0.003,6137,4.12,0.4564
0,9174536,1.452,1.0918,1.781,0.003,5950,4.36,0.7338
0,9174800,0.76,0.6896,25.413,0.65,4462,4.66,0.4848
0,9174862,1.3019999999999998,0.6919,16.86,0.09699999999999999,4470,4.48,0.7022
0,9174919,0.479,1.1125,7.932,0.032,6018,4.17,0.3378
0,9175366,0.8809999999999999,0.9232,24.590999999999998,0.223,5343,3.79,0.5185
0,9175570,1.112,0.8813,13.772,0.027999999999999997,5182,4.35,0.6324
0,9176145,1.187,0.8808,13.785,0.039,5180,4.2,0.675
0,9178003,0.6729999999999999,1.0138,16.386,0.124,5680,3.91,0.4783
0,9178421,0.812,0.9679,18.227,1.1840000000000002,5512,4.3,0.542
0,9178425,1.3980000000000001,0.8394,0.523,0.003,5020,4.59,0.6657
0,9178548,0.469,1.237,0.74,0.012,6393,3.56,0.3284
0,9179046,1.1159999999999999,0.8067,19.273,0.032,4894,4.12,0.6596
0,9179191,1.2229999999999999,1.0082,4.816,0.006,5660,4.55,0.6579999999999999
0,9179219,0.40399999999999997,0.9594,24.27,2.286,5480,4.37,0.306
0,9179256,1.3319999999999999,0.7507,24.087,0.071,4683,4.57,0.6459999999999999
0,9179509,1.0,0.8286,22.628,0.366,4978,4.58,0.5963
0,9179513,0.924,0.9224,13.655,0.168,5340,4.52,0.5491
0,9179536,0.5,0.9849,6.7,0.035,5575,4.13,0.2994
0,9179683,1.364,0.6919,13.743,0.003,4470,4.4,0.7355
0,9179713,1.079,0.7706,26.372,0.165,4757,4.19,0.588
0,9180282,1.222,1.1719,1.52,0.003,6204,4.1,0.6721
0,9180618,0.509,1.1249,1.849,0.005,6058,4.32,0.3248
0,9180700,0.9179999999999999,0.9967,13.394,0.11699999999999999,5618,4.44,0.5841
0,9180708,0.43200000000000005,0.995,3.3930000000000002,0.018000000000000002,5612,4.28,0.2512
0,9181027,0.368,0.992,18.066,0.10400000000000001,5601,4.67,0.2582
0,9181083,0.878,0.9733,12.887,0.138,5532,4.81,0.5438
0,9181091,0.833,0.8769,4.1419999999999995,0.066,5165,4.57,0.4544
0,9181340,0.479,1.0879,2.135,0.005,5937,4.38,0.2959
0,9181442,0.624,1.0616,9.964,0.11900000000000001,5848,4.52,0.4146
0,9181883,0.9129999999999999,0.9803,14.927999999999999,0.073,5558,3.96,0.5874
0,9181959,1.0590000000000002,0.8088,18.908,0.08900000000000001,4902,4.47,0.6332
0,9182085,1.123,0.8972,12.883,2.474,5243,3.79,0.6366
0,9182310,1.2819999999999998,1.1334,1.496,0.115,6085,3.76,0.6814
0,9182391,0.444,0.982,7.147,0.055999999999999994,5564,3.77,0.2629
0,9182484,1.089,1.1006,3.93,0.047,5979,3.94,0.6172
0,9182562,0.8690000000000001,1.0891,19.311,0.13699999999999998,5941,4.01,0.4953
0,9182617,0.504,1.0397,0.39799999999999996,0.094,5772,3.74,0.2996
0,9182882,0.578,0.7936,28.038,0.327,4844,4.38,0.4004
0,9182941,1.76,0.8182,1.122,0.004,4938,4.4,0.8152
0,9183174,1.321,0.9712,7.992999999999999,0.031,5524,3.89,0.7178
0,9183249,1.318,1.036,8.972000000000001,0.044000000000000004,5759,4.16,0.7189
0,9183503,0.9570000000000001,1.0963,5.82,0.021,5965,4.03,0.5741
0,9183522,0.502,0.9798,20.147000000000002,0.233,5556,4.08,0.3721
0,9201406,0.34700000000000003,1.1122,12.392999999999999,1.386,6017,4.41,0.2881
0,9201444,1.396,0.8369,13.366,0.048,5010,4.28,0.7204
0,9201481,0.451,1.1079,12.311,0.11699999999999999,6003,4.34,0.3586
0,9201790,0.361,0.9655,26.063000000000002,3.718,5503,4.48,0.2552
0,9201830,0.64,1.0377,13.037,0.214,5765,4.36,0.4381
0,9201924,1.149,0.8059,11.917,0.079,4891,4.58,0.6181
0,9202077,0.654,1.0864,15.759,0.34299999999999997,5932,4.32,0.4367
0,9202247,0.914,0.7583,18.512,0.215,4711,4.09,0.5346
0,9202273,1.181,0.9793,14.458,0.047,5554,4.54,0.6574
0,9202277,0.662,0.9562,21.729,0.086,5468,4.52,0.4577
0,9202309,0.529,0.8394,30.531999999999996,1.4669999999999999,5020,4.64,0.3623
0,9202340,0.659,0.8746,28.925,0.532,5156,4.35,0.41600000000000004
0,9202479,0.617,1.0448,9.126,0.049,5790,4.7,0.3987
0,9202697,0.384,0.8348,33.051,4.5089999999999995,5002,4.14,0.2633
0,9202755,0.66,0.9138,24.858,3.279,5307,4.44,0.4456
0,9202850,1.025,0.7626,13.859000000000002,0.064,4727,4.45,0.5655
0,9202899,0.603,0.7317,24.628,0.332,4613,4.63,0.3768
0,9202950,0.469,0.8283,33.624,4.247,4977,4.53,0.3034
0,9202954,0.5529999999999999,0.8257,36.28,7.056,4967,4.54,0.3226
0,9203045,0.596,0.9419,28.372,3.7910000000000004,5414,4.72,0.371
0,9203047,0.804,0.8751,22.51,0.09699999999999999,5158,4.63,0.5407
0,9203154,0.528,0.8221,26.219,1.51,4953,4.4,0.3539
0,9203304,0.6859999999999999,1.1309,10.492,0.042,6077,4.54,0.4777
0,9203319,1.423,1.0451,5.479,0.013999999999999999,5791,4.58,0.7518
0,9203369,0.369,1.0668,14.109000000000002,3.1,5866,4.53,0.2777
0,9203379,0.649,0.9939,32.59,0.35200000000000004,5608,4.22,0.3577
0,9203561,1.524,0.9901,9.055,0.075,5594,4.6,0.7405
0,9203682,0.441,0.9749,26.909000000000002,1.02,5538,4.44,0.2868
0,9204100,0.659,0.7358,28.873,0.258,4628,4.17,0.4553
0,9204242,0.93,1.0627,5.446000000000001,0.006999999999999999,5852,4.45,0.5459
0,9204482,0.486,0.9075,27.412,3.927,5283,4.46,0.3446
0,9204525,0.341,1.1246,11.8,1.3419999999999999,6057,4.42,0.281
0,9204556,1.015,0.9419,17.369,0.102,5414,4.57,0.6157
0,9204822,0.599,1.0488,19.237000000000002,0.435,5804,4.53,0.3998
0,9204850,0.782,0.9898,18.594,0.185,5593,4.54,0.5139
0,9205081,0.53,0.8516,36.873000000000005,6.727,5067,4.49,0.2978
0,9205164,0.914,0.7218,26.035,0.496,4577,4.55,0.57
0,9205171,1.185,0.9235,9.423,0.015,5344,4.58,0.648
0,9205211,1.307,0.8974,16.722,0.018000000000000002,5244,4.32,0.6709999999999999
0,9205266,1.301,0.9348,19.302,0.107,5387,4.31,0.6488
0,9205287,0.401,1.2363,4.229,0.078,6391,4.39,0.3232
0,9205311,0.547,0.9642,29.031,0.488,5498,4.49,0.3327
0,9205321,0.912,0.6793,23.121,0.265,4426,4.61,0.5652
0,9205571,0.6629999999999999,1.1414,11.469000000000001,0.34299999999999997,6110,4.61,0.4462
0,9205633,1.15,1.2246,2.46,0.003,6358,4.21,0.6798
0,9205830,1.054,0.828,27.305,0.134,4976,4.35,0.5639
0,9205876,1.739,1.1052,2.2640000000000002,0.006,5994,4.6,0.7979999999999999
0,9206471,0.826,0.8694,26.055,0.322,5136,4.57,0.5031
0,9206601,0.578,0.9453,25.061999999999998,3.389,5427,4.95,0.3921
0,9206636,0.523,1.0,22.581,0.37200000000000005,5630,4.49,0.3585
0,9206949,0.444,1.0604,26.497,0.42200000000000004,5844,4.39,0.2533
0,9207031,1.016,0.8619,18.215999999999998,0.057999999999999996,5107,4.48,0.6177
0,9207290,0.436,0.8651,31.697,0.282,5119,4.5,0.2904
0,9207315,1.443,0.9782,8.833,0.01,5550,4.6,0.7406
0,9209124,0.6659999999999999,0.8581,29.641,0.85,5092,4.75,0.4179
0,9209134,0.983,0.8195,21.724,0.345,4943,4.8,0.61
0,9209156,1.45,0.9586,7.211,0.016,5477,4.98,0.7635
0,9209245,1.24,1.1497,22.921,0.039,6136,4.15,0.5891
0,9209278,1.056,0.8025,17.081,0.892,4878,4.25,0.6099
0,9209451,0.721,0.9172,20.805,0.609,5320,4.46,0.4887
0,9209497,0.504,0.8513,33.991,5.909,5066,4.38,0.307
0,9209718,0.9890000000000001,0.9216,21.451,0.139,5337,4.46,0.5752
0,9209780,1.0959999999999999,0.9424,21.5,0.436,5416,4.99,0.5935
0,9209793,1.4180000000000001,1.1944,2.867,0.004,6271,4.35,0.7534
0,9209934,0.589,0.8140000000000001,30.831999999999997,1.2890000000000001,4922,5.03,0.3957
0,9210192,0.909,1.006,17.968,0.162,5652,4.4,0.5513
0,9210546,0.37799999999999995,0.9969,24.816999999999997,2.859,5619,4.47,0.2577
0,9210773,0.47,1.0264,23.226999999999997,0.634,5725,4.67,0.3078
0,9210935,1.216,1.0601,9.514,0.011000000000000001,5843,4.5,0.6936
0,9210994,0.865,0.8632,24.656999999999996,0.617,5112,4.83,0.5317
0,9211154,1.229,0.7788,24.962,0.10800000000000001,4788,4.49,0.623
0,9211183,0.43700000000000006,1.1228,13.639000000000001,2.7119999999999997,6051,4.06,0.3172
0,9211495,1.251,0.9258,48.163000000000004,0.6729999999999999,5353,4.5,0.5663
0,9214543,0.49,0.855,26.283,0.599,5080,4.9,0.3375
0,9214598,1.4969999999999999,0.7617,9.474,0.39799999999999996,4724,4.67,0.774
0,9214608,0.774,0.9156,19.637999999999998,0.413,5314,4.83,0.5107
0,9214909,0.51,0.8865,25.994,0.7070000000000001,5202,4.55,0.3718
0,9214930,0.33899999999999997,1.13,12.142999999999999,0.142,6074,3.92,0.2681
0,9215289,1.3619999999999999,0.9366,5.917000000000001,0.067,5394,4.62,0.7063
0,9215495,1.3459999999999999,0.9261,15.77,0.037000000000000005,5354,4.62,0.6798
0,9215594,1.239,0.8526,21.405,0.054000000000000006,5071,4.61,0.6325
0,9215644,0.6729999999999999,0.8361,18.153,0.205,5007,4.53,0.4025
0,9215697,0.8140000000000001,0.9146,18.569000000000003,0.11699999999999999,5310,4.79,0.5245
0,9215841,1.496,0.8547,7.8229999999999995,0.042,5079,4.31,0.7729
0,9215844,1.151,0.9083,12.515999999999998,0.059000000000000004,5286,4.66,0.653
0,9216124,1.072,0.7483,13.067,0.035,4674,4.71,0.5828
0,9216358,1.5490000000000002,0.9075,7.886,0.006999999999999999,5283,4.44,0.7528
0,9216515,0.523,0.9882,26.934,0.579,5587,4.62,0.326
0,9216544,0.62,0.8513,35.400999999999996,7.646,5066,4.5,0.3525
0,9216561,1.173,1.0578,9.865,0.036000000000000004,5835,4.4,0.6831
0,9216773,0.401,0.7745,31.928,4.605,4772,4.42,0.2881
0,9217049,1.443,0.8972,5.446000000000001,0.005,5243,4.6,0.73
0,9217246,0.91,1.1159,10.408,0.21,6029,4.72,0.5757
0,9217248,0.593,1.0792,17.113,2.767,5908,4.44,0.39899999999999997
0,9217348,0.359,1.0543,19.688,4.379,5823,4.56,0.2588
0,9217369,1.621,0.8088,0.653,0.006,4902,4.55,0.76
0,9217387,0.525,0.863,31.028000000000002,5.645,5111,4.46,0.342
0,9217460,0.51,1.0555,16.695999999999998,0.47100000000000003,5827,4.46,0.3806
0,9217583,0.591,1.2193,2.4530000000000003,0.006,6343,4.15,0.4135
0,9220002,1.5330000000000001,0.8718,7.975,0.004,5145,4.38,0.7564
0,9220143,1.109,0.8244,22.406,0.139,4962,4.46,0.6153
0,9220235,0.5770000000000001,0.907,5.329,0.040999999999999995,5281,4.83,0.3284
0,9220341,0.6759999999999999,0.8557,11.044,0.45,5083,4.62,0.3824
0,9220465,0.44,0.9578,31.906999999999996,6.812,5474,4.79,0.2551
0,9220614,0.377,0.9164,29.913,0.718,5317,4.98,0.253
0,9220684,0.833,0.9073,21.531,0.207,5282,4.45,0.5436
0,9220793,0.9329999999999999,0.9766,20.452,0.183,5544,4.49,0.5483
0,9221352,0.9309999999999999,1.0595,8.02,1.5819999999999999,5841,4.7,0.5643
0,9221520,0.9890000000000001,0.8635,21.366,0.18100000000000002,5113,4.67,0.596
0,9221678,0.439,1.2299,10.360999999999999,0.127,6373,4.09,0.2881
0,9222246,1.006,0.9125,15.282,0.053,5302,4.18,0.6039
0,9222284,1.045,0.6936,18.739,0.038,4476,4.47,0.608
0,9222333,1.482,0.9776,10.592,0.006999999999999999,5548,4.47,0.7255
0,9222519,1.425,1.0566,6.2829999999999995,1.2919999999999998,5831,4.68,0.7565
0,9222547,1.2570000000000001,0.8495,19.239,0.053,5059,4.46,0.6532
0,9222584,1.031,0.9503,15.940999999999999,0.271,5446,4.67,0.631
0,9222781,0.395,0.8904,30.089000000000002,3.505,5217,4.75,0.2748
0,9222852,0.578,0.9868,13.922,0.359,5582,4.73,0.379
0,9222857,0.665,0.8348,12.972999999999999,0.188,5002,4.61,0.3797
0,9222859,0.51,1.0654,20.49,0.5820000000000001,5861,4.62,0.3326
0,9223780,1.405,0.8811,9.365,0.006999999999999999,5181,4.62,0.7494
0,9223932,0.527,0.8208,30.15,4.657,4948,4.58,0.3771
0,9224204,1.082,0.907,17.296,0.17800000000000002,5281,4.95,0.6422
0,9224252,1.275,0.6919,20.226,0.043,4470,4.56,0.6682
0,9224362,1.391,0.9279,8.59,0.008,5361,4.96,0.7459
0,9224698,1.389,0.8532,6.877000000000001,0.04,5073,4.49,0.7029
0,9225381,0.6970000000000001,0.7437,26.531,2.1319999999999997,4657,4.43,0.4603
0,9225384,0.727,1.1961,13.418,0.217,6276,4.29,0.4314
0,9225385,0.527,0.9086,27.2,0.762,5287,4.94,0.3659
0,9225755,0.753,0.9898,20.292,0.16899999999999998,5593,4.46,0.4858
0,9225829,1.689,0.8311,2.13,0.003,4988,4.52,0.8038
0,9226004,0.281,1.2673,3.852,0.8370000000000001,6476,4.06,0.2515
0,9226237,0.348,1.0425,20.217,0.7959999999999999,5782,3.86,0.2555
0,9226438,0.635,0.9392,56.147,3.279,5404,3.83,0.2978
0,9226525,0.914,1.0146,14.467,0.083,5683,4.54,0.5874
0,9226550,1.385,1.0107,4.747,0.021,5669,4.68,0.7234
0,9226624,0.469,0.9517,24.656999999999996,0.6890000000000001,5451,4.8,0.3414
0,9226844,0.7020000000000001,0.9379,10.751,0.092,5399,4.62,0.4189
0,9226913,1.186,0.7972,11.942,0.02,4858,4.59,0.6353
0,9226959,1.341,1.1604,2.805,0.005,6169,4.62,0.7262
0,9227009,0.536,0.8601,31.764,5.6,5100,4.8,0.3402
0,9227112,0.43,0.8353,36.361,1.3840000000000001,5004,4.53,0.2525
0,9227629,0.779,0.8322,21.43,0.28300000000000003,4992,4.42,0.4909
0,9228077,1.4040000000000001,0.9363,9.916,0.057999999999999996,5393,4.6,0.7371
0,9228234,1.213,0.8762,12.865,0.03,5162,4.86,0.6771
0,9228333,1.251,0.9361,7.385,0.22699999999999998,5392,4.59,0.6674
0,9228398,0.8220000000000001,1.0135,17.954,0.151,5679,4.95,0.5211
0,9228734,0.953,1.2154,2.3819999999999997,0.003,6332,4.29,0.5939
0,9228766,0.446,0.8899,30.232,8.8,5215,4.45,0.3003
0,9229016,0.9259999999999999,1.0739,10.812000000000001,0.254,5890,4.17,0.5969
0,9229171,1.26,0.9671,6.979,0.021,5509,4.69,0.6785
0,9229210,0.401,1.0474,18.494,0.368,5799,4.8,0.3046
0,9229309,1.084,0.8632,6.553,0.166,5112,4.58,0.5664
0,9229470,1.272,0.9698,9.586,0.057,5519,4.7,0.7109
0,9229542,0.8290000000000001,1.1395,11.050999999999998,0.11599999999999999,6104,4.67,0.5224
0,9229666,0.517,0.8832,22.622,1.65,5189,4.83,0.3398
0,9229676,1.1320000000000001,1.0002,7.357,0.054000000000000006,5631,4.73,0.6367
0,9229748,0.752,1.203,28.058000000000003,0.125,6296,4.31,0.3891
0,9229773,1.4409999999999998,1.0247,9.283,0.045,5719,5.0,0.7285
0,9229811,0.536,0.8842,24.259,0.86,5193,4.92,0.3703
0,9229993,0.34,1.1752,6.821000000000001,0.047,6214,4.21,0.2707
0,9230012,0.953,0.9146,7.4879999999999995,0.032,5310,4.47,0.5273
0,9230187,0.617,1.2755,6.712000000000001,0.044000000000000004,6498,4.05,0.4034
0,9236478,0.6679999999999999,0.8845,20.65,0.402,5194,4.77,0.431
0,9236560,0.4,0.8301,29.201,1.044,4984,4.5,0.2815
0,9237149,1.2590000000000001,1.0503,0.53,0.006,5809,4.41,0.6485
0,9237445,1.3230000000000002,1.1319,1.088,0.004,6080,4.16,0.6917
0,9237564,0.743,0.7923,12.159,0.040999999999999995,4839,4.02,0.4192
0,9237575,1.224,0.9013,16.528,0.159,5259,4.3,0.6659999999999999
0,9237696,0.65,0.8933,23.343000000000004,0.222,5228,4.77,0.4526
0,9237845,0.45799999999999996,1.1893,2.13,0.036000000000000004,6256,4.33,0.3152
0,9237964,0.489,0.8959,13.94,0.444,5238,4.66,0.2835
0,9237991,0.375,1.1052,11.823,0.2,5994,4.44,0.2951
0,9238276,1.329,1.0465,3.029,0.038,5796,4.65,0.6904
0,9238346,0.405,0.9787,16.544,0.331,5552,4.42,0.2687
0,9239602,0.8370000000000001,0.9663,13.917,0.382,5506,4.48,0.5258
0,9239681,0.669,1.1073,2.168,0.006999999999999999,6001,4.08,0.4132
0,9239704,0.655,0.8226,24.813000000000002,0.21899999999999997,4955,4.33,0.436
0,9239799,0.885,0.8257,26.866999999999997,0.188,4967,4.52,0.5277
0,9240041,1.739,1.2588,0.56,0.003,6453,3.94,0.8231
0,9241220,1.324,0.7383,20.308,0.047,4637,4.34,0.6716
0,9242059,0.478,1.2295,0.435,0.005,6372,3.88,0.3291
0,9242367,1.079,1.0742,3.542,0.006999999999999999,5891,4.37,0.6011
0,9242427,1.084,0.9572,4.48,0.077,5472,4.39,0.5847
0,9242654,1.172,0.9647,5.94,0.055,5500,4.46,0.6321
0,9242755,0.708,0.8317,24.147,0.809,4990,3.81,0.4703
0,9242780,0.4,1.0038,12.497,0.5379999999999999,5644,4.73,0.2551
0,9242840,1.214,1.0754,2.037,0.006,5895,4.48,0.6443
0,9243008,1.429,0.9464,6.0360000000000005,0.098,5431,4.58,0.7416
0,9243051,1.4780000000000002,0.6961,9.782,0.049,4485,4.53,0.7708
0,9243084,0.965,0.7413,23.075,0.046,4648,4.48,0.6055
0,9243671,0.527,1.1436,0.4,0.003,6117,4.29,0.3359
0,9244164,0.755,0.9034,13.857000000000001,0.1,5267,4.57,0.4494
0,9244171,1.3719999999999999,0.8601,0.8420000000000001,0.003,5100,4.3,0.6577
0,9244267,0.865,0.8917,21.361,0.36,5222,4.41,0.5616
0,9244528,0.82,0.9295,13.085,0.251,5367,4.65,0.49200000000000005
0,9244722,0.604,0.8829,18.511,0.28300000000000003,5188,4.67,0.3725
0,9244768,1.117,0.9994,2.366,0.006,5628,4.49,0.5998
0,9245070,0.693,1.1772,0.7759999999999999,0.015,6220,4.23,0.4399
0,9245891,0.446,0.7004,25.252,1.594,4500,4.52,0.2616
0,9245968,1.173,0.8943,16.932000000000002,0.067,5232,4.57,0.6595
0,9246161,0.465,1.0509,2.4930000000000003,0.006999999999999999,5811,3.88,0.2801
0,9246548,1.2830000000000001,0.9039,9.243,0.023,5269,4.56,0.6875
0,9264468,1.3319999999999999,0.8943,16.572,0.024,5232,4.59,0.6745
0,9264619,0.831,0.9535,21.014,0.537,5458,4.57,0.524
0,9265337,1.2830000000000001,0.7224,16.875,0.040999999999999995,4579,4.44,0.7053
0,9265556,0.32799999999999996,1.2006,6.692,1.104,6289,4.44,0.2782
0,9265564,1.242,0.9182,7.406000000000001,0.23600000000000002,5324,4.35,0.6574
0,9265748,0.867,0.9663,16.176,0.255,5506,4.53,0.5646
0,9266335,1.286,0.8387,23.516,0.055999999999999994,5017,4.7,0.6294
0,9266687,0.7959999999999999,0.8129,28.041999999999998,0.133,4918,4.46,0.4968
0,9266994,0.47200000000000003,0.8839,25.697,0.775,5192,4.37,0.3348
0,9267030,0.7909999999999999,0.9554,56.50899999999999,12.498,5465,4.34,0.3795
0,9267182,0.602,1.0861,16.582,3.09,5931,4.42,0.4039
0,9267673,0.5720000000000001,0.8278,27.616,6.385,4975,4.43,0.4064
0,9267719,1.27,1.071,0.777,0.006999999999999999,5880,4.47,0.6557
0,9267809,0.45399999999999996,0.9637,30.386999999999997,1.3259999999999998,5496,4.66,0.2715
0,9267918,0.39799999999999996,0.8935,31.842,1.021,5229,4.5,0.2546
0,9268128,1.161,0.7491,10.423,0.033,4677,4.42,0.6102
0,9268259,0.6559999999999999,0.8951,24.701999999999998,0.17300000000000001,5235,4.66,0.4574
0,9268881,1.145,0.8609,19.539,0.04,5103,4.6,0.6367
0,9268902,1.749,0.9917,0.805,0.003,5600,4.71,0.8246
0,9268965,0.594,1.0984,13.527999999999999,0.354,5972,4.49,0.425
0,9269023,1.3530000000000002,1.0549,7.962999999999999,0.008,5825,4.36,0.7306
0,9269082,1.5190000000000001,0.8072,12.25,0.005,4896,4.52,0.7336
0,9269239,0.5379999999999999,0.8627,25.593000000000004,4.287,5110,4.26,0.3721
0,9269497,1.0759999999999998,0.6791,18.112000000000002,0.425,4425,4.42,0.6208
0,9269813,0.531,0.8072,30.906,3.549,4896,4.7,0.3752
0,9269817,1.13,0.7907,22.107,0.136,4833,4.01,0.6308
0,9270059,0.866,1.1278,16.668,0.555,6067,4.5,0.4948
0,9270162,0.629,1.0013,48.861999999999995,0.309,5635,4.59,0.3045
0,9271789,0.9590000000000001,0.8555,22.396,0.114,5082,4.4,0.5817
0,9271868,1.3130000000000002,1.0543,7.94,0.065,5823,4.7,0.7273
0,9271869,1.1540000000000001,1.0578,13.217,0.009000000000000001,5835,4.57,0.6417
0,9271935,0.986,0.9825,16.074,0.077,5566,4.66,0.6022
0,9271936,0.5489999999999999,1.0663,19.483,0.679,5864,4.71,0.3624
0,9272100,0.75,0.7273,25.647,0.114,4597,4.59,0.4859
0,9272150,1.2990000000000002,0.9427,9.687000000000001,0.036000000000000004,5417,4.5,0.7146
0,9272181,0.6859999999999999,0.8485,32.400999999999996,1.32,5055,4.67,0.4042
0,9272210,0.69,0.9596,17.314,0.7090000000000001,5481,4.55,0.4619
0,9272291,0.49,0.9493,33.251,1.068,5442,4.45,0.2788
0,9272298,0.331,1.2057,5.962999999999999,0.046,6304,4.43,0.2737
0,9272359,0.54,0.7415,43.398999999999994,3.4219999999999997,4649,4.47,0.2888
0,9272360,0.758,0.82,23.418000000000003,0.18899999999999997,4945,4.2,0.4928
0,9272477,0.888,0.8231,24.557,0.141,4957,4.74,0.5558
0,9272511,1.13,0.782,19.397000000000002,0.047,4800,4.25,0.6651
0,9273162,0.368,0.9474,24.735,4.276,5435,4.56,0.2862
0,9273229,0.972,0.9825,17.908,0.038,5566,4.98,0.5796
0,9273364,1.013,1.0915,13.732000000000001,0.095,5949,4.51,0.586
0,9273544,1.044,1.0468,35.321,0.023,5797,4.23,0.5121
0,9273802,0.759,1.016,17.526,0.259,5688,5.11,0.5029
0,9274085,0.8340000000000001,0.9034,20.373,0.595,5267,4.42,0.5513
0,9274092,0.765,0.8270000000000001,27.493000000000002,0.319,4972,4.62,0.4886
0,9274217,1.413,0.8498,30.99,0.107,5060,4.5,0.628
0,9274511,0.7829999999999999,0.9645,28.884,0.115,5499,4.68,0.4425
0,9274513,0.818,1.0264,15.825,0.267,5725,4.47,0.537
0,9277681,0.35100000000000003,0.9125,28.646,2.193,5302,4.66,0.2558
0,9278473,1.4880000000000002,0.9424,10.548,0.02,5416,5.12,0.7288
