,KID,Teff,logg,Mass,Prot,Prot_err,Rper,LPH,w,DC,Flag
14573,6223256,5710,4.31,1.0222,2.0980000000000003,0.006,17597.2,1.444,0.7245,0,---
14574,6223262,6226,4.2,1.1792,6.897,0.198,692.4,0.386,0.3092,0,---
14575,6223408,4664,4.56,0.7456,11.457,0.03,9793.19,1.35,0.7104,0,---
14576,6223452,5457,4.43,0.9533,1.296,0.003,983.33,0.8270000000000001,0.4624,0,---
14577,6223521,4906,4.68,0.8098,30.64,5.19,6776.09,0.675,0.4317,0,---
14578,6223697,6039,4.46,1.119,11.054,0.10300000000000001,2059.79,0.45,0.35600000000000004,0,---
14579,6223827,5350,4.59,0.925,22.691999999999997,4.856,3021.63,0.511,0.3625,0,---
14580,6224137,6319,4.56,1.2109,3.495,0.044000000000000004,2089.26,0.769,0.5198,0,---
14581,6224148,5985,4.43,1.1024,0.20199999999999999,0.004,1625.96,1.327,0.6786,0,---
14582,6224159,5017,4.39,0.8387,8.996,0.023,18560.35,1.261,0.6554,0,---
14583,6224216,4975,4.3,0.8278,7.837000000000001,0.021,13113.17,1.2690000000000001,0.6501,0,---
14584,6224540,5576,4.58,0.9852,7.187,0.017,7892.28,1.0,0.5706,0,---
14585,6225118,5866,4.52,1.0668,3.858,0.006,12190.28,1.217,0.6562,0,---
14586,6225396,4986,4.58,0.8306,15.933,0.251,8528.47,1.114,0.6391,0,---
14587,6225460,5184,4.82,0.8819,14.692,0.168,3763.74,0.643,0.3789,0,---
14588,6225475,5846,4.46,1.061,8.749,0.308,1919.09,0.537,0.3521,0,---
14589,6225599,4937,4.62,0.8179,25.345,0.061,19220.2,1.28,0.6235,0,---
14590,6225654,5612,4.09,0.995,11.037,0.066,1024.93,0.48100000000000004,0.3038,0,---
14591,6225898,6428,4.54,1.2496,2.927,0.024,3479.93,0.945,0.6114,0,---
14592,6226251,5368,4.4,0.9298,9.736,0.019,12660.03,1.27,0.695,0,---
14593,6226257,6019,4.45,1.1128,7.269,0.015,11584.1,1.077,0.6534,0,---
14594,6226533,4589,4.57,0.7251,15.460999999999999,0.038,6583.42,1.077,0.5992,0,---
14595,6226556,5436,4.41,0.9477,9.101,0.087,16092.06,1.399,0.7441,0,---
14596,6227168,5037,4.7,0.8438,18.902,0.092,10195.08,0.841,0.511,0,---
14597,6227213,4877,4.61,0.8022,32.512,0.25,3583.31,0.42100000000000004,0.3077,0,---
14598,6227218,4526,4.58,0.7077,24.406,0.27399999999999997,3957.69,0.515,0.3103,0,---
14599,6227442,4815,4.57,0.7859,8.142000000000001,0.036000000000000004,14879.58,1.244,0.6376,0,---
14600,6227651,4813,4.24,0.7854,37.404,11.71,3066.6,0.435,0.2638,0,---
14601,6228270,4965,4.71,0.8252,22.735,0.244,7184.74,0.887,0.5756,0,---
14602,6228275,5618,4.8,0.9967,17.105,0.8270000000000001,3003.3,0.369,0.2547,0,---
14603,6228783,5304,4.51,0.9129999999999999,26.349,2.9560000000000004,4999.67,0.47,0.3483,0,---
14604,6228986,5540,4.77,0.9755,9.398,0.38799999999999996,4396.02,0.46399999999999997,0.2798,0,---
14605,6229304,5777,4.01,1.0411,11.915999999999999,0.171,545.11,0.44299999999999995,0.2996,0,---
14606,6229374,5556,4.71,0.9798,12.779000000000002,0.064,9438.4,1.175,0.6745,0,---
14607,6229764,6186,3.84,1.166,6.615,0.13699999999999998,1401.36,0.36,0.2777,0,SM1
14608,6230001,6338,4.22,1.2175,2.713,0.045,2439.02,0.6659999999999999,0.4584,0,---
14609,6230031,4843,4.45,0.7933,28.947,0.486,3585.88,0.585,0.4169,0,---
14610,6230167,4947,4.2,0.8205,14.495999999999999,0.047,8364.08,0.927,0.5252,0,---
14611,6230245,5679,3.98,1.0135,3.542,0.004,43408.63,1.4469999999999998,0.7374,0,---
14612,6230580,4591,4.48,0.7257,44.167,5.789,5727.35,0.545,0.2901,0,---
14613,6230760,4860,4.51,0.7978,12.302,0.1,14795.21,1.411,0.7457,0,---
14614,6231124,5865,4.35,1.0666,5.527,0.01,8864.64,1.127,0.6334,0,---
14615,6231129,5759,4.28,1.036,34.029,0.363,1072.17,0.613,0.3254,0,---
14616,6231301,6144,4.04,1.1523,16.289,0.24600000000000002,2982.5,0.961,0.5237,0,---
14617,6231352,5801,4.32,1.048,21.954,0.377,1046.99,0.41,0.2714,0,---
14618,6231572,6022,4.24,1.1138,11.103,0.174,1113.3,0.379,0.2981,0,---
14619,6231756,5567,4.7,0.9828,21.546999999999997,2.546,2372.44,0.46799999999999997,0.3558,0,---
14620,6231909,4689,4.5,0.7523,11.739,0.012,11553.76,1.198,0.6354,0,---
14621,6232286,6063,3.89,1.1265,1.128,0.003,847.58,0.409,0.2574,0,---
14622,6232382,5418,4.23,0.9429,19.352999999999998,0.23600000000000002,4635.57,0.593,0.40399999999999997,0,---
14623,6232600,6146,4.18,1.1529,6.242000000000001,1.047,375.69,0.344,0.2551,0,---
14624,6232989,5670,3.93,1.011,28.986,0.5770000000000001,1608.55,0.608,0.349,0,---
14625,6233090,6263,4.09,1.1917,3.715,0.015,6753.39,1.244,0.7113,0,---
14626,6233553,5855,4.53,1.0636,2.6260000000000003,0.005,18983.36,1.601,0.8003,0,---
14627,6233563,5463,4.53,0.9549,2.6189999999999998,0.008,5141.26,1.38,0.6932,0,---
14628,6233648,5802,4.07,1.0483,4.71,0.8540000000000001,10541.17,1.238,0.6687,0,---
14629,6233748,5888,4.16,1.0733,5.329,0.233,1207.44,0.5329999999999999,0.3372,0,---
14630,6233860,4832,4.48,0.7904,16.725,0.057,10003.69,1.129,0.6459,0,---
14631,6233948,5437,4.77,0.948,18.55,0.569,7667.9,0.742,0.4993,0,---
14632,6234585,5168,4.36,0.8777,18.909000000000002,0.159,8118.3,0.823,0.5123,0,---
14633,6262419,5495,4.78,0.9634,22.275,0.68,3604.95,0.5720000000000001,0.4094,0,---
14634,6262628,5592,4.9,0.9896,22.803,1.077,1845.6,0.337,0.2621,0,---
14635,6262679,4596,4.48,0.7271,23.08,0.251,8886.58,0.81,0.5023,0,---
14636,6262995,4420,4.45,0.6776,6.34,0.005,20796.6,1.605,0.7861,0,---
14637,6263166,5249,4.46,0.8987,20.811,0.261,4781.66,0.987,0.5885,0,---
14638,6263220,4963,4.29,0.8247,23.377,0.889,2264.68,0.473,0.292,0,---
14639,6263470,6366,4.17,1.2274,4.583,0.07200000000000001,3961.44,0.96,0.6022,0,---
14640,6263565,5652,4.53,1.006,23.427,3.516,2710.82,0.397,0.2774,0,---
14641,6263661,4742,4.51,0.7666,1.68,0.003,31285.64,1.3530000000000002,0.6518,0,---
14642,6263684,5435,4.71,0.9474,15.231,0.047,15953.96,1.198,0.664,0,---
14643,6263801,4616,4.5,0.7325,12.917,0.035,12221.4,1.385,0.7468,0,---
14644,6263848,5850,4.37,1.0622,15.049000000000001,2.191,1769.36,0.5920000000000001,0.4371,0,---
14645,6263957,5996,4.39,1.1058,10.208,0.145,2846.99,0.599,0.4323,0,---
14646,6263983,5750,4.24,1.0334,13.805,0.02,12242.14,1.306,0.6703,0,---
14647,6264551,4417,4.68,0.6768,35.442,5.787999999999999,6562.11,0.73,0.4358,0,---
14648,6264626,5401,4.45,0.9384,14.912,0.066,23003.82,1.476,0.6961,0,---
14649,6264638,5077,4.51,0.8542,23.408,0.823,2657.59,0.52,0.3341,0,---
14650,6264919,5105,4.53,0.8614,31.425,0.97,4413.19,0.373,0.264,0,---
14651,6265031,5476,4.3,0.9583,6.2010000000000005,0.01,24228.99,1.321,0.6961,0,---
14652,6265041,5579,4.23,0.986,18.586,0.654,880.3,0.505,0.3642,0,---
14653,6265065,4866,4.58,0.7993,25.958000000000002,0.142,12718.08,0.768,0.5213,0,---
14654,6265113,5676,4.44,1.0127,50.195,10.597999999999999,604.81,0.544,0.2514,0,SM1
14655,6265159,5022,4.42,0.84,38.751999999999995,7.944,2027.06,0.491,0.2683,0,SM1
14656,6265480,5323,4.29,0.9179999999999999,21.105999999999998,0.726,5820.04,0.861,0.5505,0,---
14657,6266232,4672,4.45,0.7478,20.666999999999998,0.24100000000000002,9928.7,1.093,0.6544,0,---
14658,6266306,6166,4.3,1.1594,18.167,0.259,1410.78,0.693,0.3983,0,---
14659,6266324,5654,4.95,1.0066,16.146,0.638,3508.27,0.599,0.4217,0,---
14660,6266411,5308,4.42,0.9141,9.219,0.02,6400.29,1.402,0.7517,0,---
14661,6266444,5482,4.6,0.9599,6.297000000000001,0.027999999999999997,6138.5,1.065,0.5862,0,---
14662,6266475,5588,4.99,0.9885,16.546,0.205,7347.08,0.856,0.561,0,---
14663,6266495,5000,4.76,0.8343,27.421999999999997,4.927,6384.02,0.863,0.5131,0,---
14664,6266788,5292,4.17,0.9099,30.345,0.848,1447.98,0.524,0.3304,0,---
14665,6266846,5658,4.31,1.0077,14.14,0.083,11514.51,1.266,0.6658,0,---
14666,6267041,4751,4.31,0.769,33.123000000000005,1.3019999999999998,5314.11,0.639,0.4045,0,---
14667,6267065,5458,4.61,0.9535,26.288,4.874,1600.77,0.35700000000000004,0.2587,0,---
14668,6267144,5283,4.66,0.9075,21.323,0.63,9510.87,0.919,0.5656,0,---
14669,6267288,4424,4.68,0.6788,19.261,0.129,14240.62,1.2409999999999999,0.6757,0,---
14670,6267809,6075,4.46,1.1303,5.629,0.054000000000000006,1550.56,0.46399999999999997,0.3203,0,---
14671,6267900,5940,4.55,1.0888,14.511,0.745,1089.63,0.375,0.3032,0,---
14672,6268068,5837,4.35,1.0584,18.646,0.5,1259.71,0.48,0.3388,0,---
14673,6268206,4933,4.38,0.8169,32.132,7.292000000000001,1811.21,0.36200000000000004,0.2736,0,---
14674,6268254,5101,4.6,0.8604,12.270999999999999,0.008,13452.41,1.2570000000000001,0.6892,0,---
14675,6268520,6191,4.41,1.1676,6.4879999999999995,1.635,651.48,0.364,0.2805,0,---
14676,6268681,5834,4.26,1.0575,3.498,0.016,10183.75,1.335,0.6977,0,---
14677,6268785,5926,4.43,1.0846,5.19,0.281,3141.64,0.88,0.5283,0,---
14678,6268789,5583,4.65,0.9871,13.974,0.068,4041.37,0.626,0.41100000000000003,0,---
14679,6268846,5409,4.89,0.9405,18.741,0.079,4879.3,0.733,0.4905,0,---
14680,6268920,6148,4.48,1.1536,9.208,0.091,763.15,0.3,0.2553,0,---
14681,6269045,5273,4.52,0.9049,24.531,4.957,1928.81,0.723,0.4757,0,---
14682,6270949,4473,4.67,0.6927,37.955999999999996,6.711,4676.1,0.589,0.3573,0,---
14683,6270968,5316,4.66,0.9161,21.754,0.063,15165.15,1.1909999999999998,0.6156,0,---
14684,6271063,4805,4.25,0.7833,28.045,3.508,4022.39,0.418,0.2699,0,---
14685,6271094,5943,4.26,1.0897,11.436,0.225,467.18,0.35100000000000003,0.2584,0,---
14686,6271439,5543,4.31,0.9763,11.368,0.134,5359.59,1.061,0.6277,0,---
14687,6271442,6348,4.32,1.2209999999999999,4.099,0.08900000000000001,476.48,0.414,0.3205,0,---
14688,6271467,4900,4.17,0.8082,20.083,0.076,12647.24,1.21,0.6548,0,---
14689,6271530,6281,4.33,1.1978,3.148,0.012,7181.17,1.043,0.6339,0,---
14690,6271613,5674,4.78,1.0121,14.540999999999999,0.672,1404.64,0.563,0.3868,0,---
14691,6271712,4514,4.56,0.7043,22.779,0.08900000000000001,8282.3,0.988,0.6142,0,---
14692,6272204,5211,4.4,0.8889,31.397,0.289,2936.99,0.41600000000000004,0.2714,0,---
14693,6272252,5846,4.21,1.061,11.668,0.207,4204.66,0.7829999999999999,0.5223,0,---
14694,6272547,5808,4.41,1.05,19.566,0.146,1132.13,1.082,0.5770000000000001,0,---
14695,6272567,5046,4.47,0.8462,8.571,0.005,14515.4,1.327,0.6857,0,---
14696,6273524,5547,4.46,0.9774,25.191999999999997,0.231,1190.78,0.723,0.4373,0,---
14697,6276938,5932,4.42,1.0864,3.605,0.003,10396.3,1.268,0.6799,0,---
14698,6277018,5725,4.47,1.0264,1.7730000000000001,0.008,1888.63,1.018,0.5599,0,---
14699,6277105,5225,4.73,0.8925,19.762,0.040999999999999995,13804.02,1.148,0.6268,0,---
14700,6277110,5180,4.56,0.8808,31.912,1.089,4168.93,0.622,0.3713,0,---
14701,6277167,5712,4.56,1.0227,15.19,0.9620000000000001,4019.92,0.836,0.5525,0,---
14702,6277205,5105,4.8,0.8614,26.684,0.419,5385.16,0.44299999999999995,0.306,0,---
14703,6277509,5229,4.65,0.8935,26.163,0.46299999999999997,3258.85,0.647,0.4354,0,---
14704,6277594,6118,4.45,1.1439,7.303,0.073,507.83,0.36,0.2716,0,---
14705,6277891,5456,4.95,0.953,27.951999999999998,0.402,5716.92,0.5770000000000001,0.3605,0,---
14706,6277903,5985,4.7,1.1024,14.388,0.597,2073.59,0.517,0.3713,0,---
14707,6278032,6117,4.74,1.1436,14.948,0.084,2228.38,0.89,0.5085,0,---
14708,6278105,5030,4.52,0.8420000000000001,11.960999999999999,0.039,13632.98,1.272,0.6891,0,---
14709,6278127,6355,4.3,1.2235,1.287,0.015,714.3,0.38,0.268,0,---
14710,6278183,5811,4.57,1.0509,11.793,0.022000000000000002,12568.38,1.409,0.6988,0,---
14711,6278192,4594,4.36,0.7265,19.527,0.26899999999999996,11992.63,1.262,0.6758,0,---
14712,6278465,5384,4.63,0.934,6.399,0.39299999999999996,13714.85,1.103,0.5954,0,---
14713,6278518,5948,4.42,1.0912,18.768,3.595,759.04,0.442,0.2914,0,---
14714,6278728,6423,4.48,1.2478,4.207,0.077,513.02,0.297,0.254,0,---
14715,6278734,5558,4.75,0.9803,20.570999999999998,0.151,5554.08,0.836,0.5159,0,---
14716,6278829,6101,4.54,1.1385,1.1640000000000001,0.006,8755.3,0.9490000000000001,0.5526,0,---
14717,6278992,5178,4.24,0.8803,10.325999999999999,0.027999999999999997,16771.35,1.453,0.7389,0,---
14718,6279009,5571,4.56,0.9839,13.806,0.036000000000000004,23962.32,1.54,0.7078,0,---
14719,6279010,4619,4.06,0.7334,25.021,3.855,4271.6,0.733,0.4693,0,---
14720,6279085,5681,4.38,1.0141,15.475999999999999,0.10400000000000001,1950.2,0.479,0.3366,0,---
14721,6279118,4721,4.34,0.7609,25.627,0.151,7864.83,0.8029999999999999,0.5306,0,---
14722,6279213,5258,4.42,0.9009999999999999,27.938000000000002,0.19399999999999998,3533.3,0.47200000000000003,0.3356,0,---
14723,6279286,5694,4.52,1.0177,22.836,0.603,5184.44,0.43799999999999994,0.2987,0,---
14724,6279323,5639,4.57,1.0024,23.019000000000002,2.727,1651.29,0.358,0.2618,0,---
14725,6279363,5425,4.6,0.9448,6.301,0.013000000000000001,14563.14,1.349,0.7059,0,---
14726,6279477,6030,4.4,1.1162,12.462,0.18,468.49,0.327,0.2717,0,---
14727,6279692,5952,4.55,1.0924,8.247,0.006999999999999999,10328.05,1.1640000000000001,0.6852,0,---
14728,6279740,6273,4.33,1.1951,5.079,0.136,2011.48,0.718,0.5049,0,---
14729,6279789,5512,4.74,0.9679,14.005999999999998,0.094,13760.45,1.055,0.6485,0,---
14730,6279823,5055,4.67,0.8485,23.448,4.113,9609.4,0.478,0.3011,0,---
14731,6279838,5454,4.95,0.9525,31.58,0.812,3492.74,0.446,0.263,0,---
14732,6280300,5057,4.34,0.8490000000000001,9.727,0.006999999999999999,19633.77,1.3230000000000002,0.6952,0,---
14733,6280416,6450,4.5,1.2577,3.8939999999999997,0.11599999999999999,1661.69,0.5539999999999999,0.4244,0,---
14734,6280485,5145,4.46,0.8718,17.45,0.22899999999999998,6663.02,1.2590000000000001,0.6643,0,---
14735,6280633,5844,4.59,1.0604,13.107999999999999,2.5540000000000003,1755.6,0.508,0.3649,0,---
14736,6280977,5884,4.65,1.0721,13.545,0.27699999999999997,3135.83,0.613,0.4484,0,---
14737,6280995,5469,4.74,0.9565,23.910999999999998,0.249,8542.84,0.953,0.535,0,---
14738,6281015,5164,4.42,0.8767,20.236,0.142,10279.95,0.966,0.6027,0,---
14739,6281030,5335,4.89,0.9211,19.430999999999997,0.235,8438.05,0.8220000000000001,0.5424,0,---
14740,6283291,5386,4.52,0.9345,11.087,0.044000000000000004,8272.47,1.09,0.6197,0,---
14741,6283344,5722,4.51,1.0255,0.302,0.006,131746.08,1.7180000000000002,0.8178,0,---
14742,6283374,5313,3.92,0.9154,27.105999999999998,0.153,10544.6,1.058,0.5537,0,---
14743,6283455,5407,4.71,0.94,22.496,1.1540000000000001,2963.48,0.44799999999999995,0.3223,0,---
14744,6283481,5452,4.71,0.9519,32.121,1.2109999999999999,3310.56,0.526,0.3049,0,---
14745,6283698,4969,4.6,0.8262,19.52,0.07,12050.15,1.1640000000000001,0.6514,0,---
14746,6283862,6226,4.12,1.1792,6.16,0.006999999999999999,2980.89,0.7040000000000001,0.5017,0,---
14747,6284029,4459,4.65,0.6888,30.964000000000002,0.051,2981.36,0.578,0.4007,0,---
14748,6284156,4419,4.64,0.6773,39.724000000000004,1.0270000000000001,4393.99,0.534,0.3211,0,---
14749,6284221,5164,4.61,0.8767,19.361,3.605,3147.72,0.48200000000000004,0.2903,0,---
14750,6284274,5496,4.66,0.9637,17.973,0.281,6801.07,0.727,0.495,0,---
14751,6284565,5675,4.48,1.0124,20.340999999999998,0.046,5498.29,0.71,0.457,0,---
14752,6284645,4911,4.32,0.8111,10.118,0.273,3571.99,0.602,0.3385,0,---
14753,6284778,6310,4.43,1.2078,2.8739999999999997,0.006,3769.46,0.899,0.5725,0,---
14754,6285677,5847,4.13,1.0613,7.006,0.013000000000000001,8134.01,1.1540000000000001,0.657,0,---
14755,6285722,4684,4.5,0.7509999999999999,10.366,0.08900000000000001,14717.88,1.3559999999999999,0.7038,0,---
14756,6285848,5698,4.34,1.0188,9.515,0.013000000000000001,18269.72,1.2690000000000001,0.7112,0,---
14757,6285906,5342,4.71,0.9229,14.642000000000001,0.15,18301.78,1.209,0.6807,0,---
14758,6285969,5539,4.35,0.9752,6.407,0.013000000000000001,15046.72,1.2690000000000001,0.6806,0,---
14759,6285985,6173,4.46,1.1617,6.269,0.621,1104.41,1.2409999999999999,0.6874,0,---
14760,6286007,4621,4.46,0.7339,34.705,0.49200000000000005,3981.95,0.516,0.34600000000000003,0,---
14761,6286090,5313,4.55,0.9154,27.534000000000002,1.127,4443.65,0.496,0.3437,0,---
14762,6286176,5462,4.41,0.9546,7.468,0.126,3037.45,0.752,0.4401,0,---
14763,6286278,4708,4.46,0.7575,19.775,0.158,11698.37,1.19,0.6673,0,---
14764,6286296,5102,4.66,0.8607,32.696999999999996,0.369,2636.94,0.516,0.3209,0,---
14765,6286469,4594,4.48,0.7265,21.596,0.017,15497.09,1.052,0.6427,0,---
14766,6286686,5429,4.78,0.9458,5.242000000000001,0.042,20082.89,1.143,0.6099,0,---
14767,6286724,5371,4.84,0.9305,24.22,0.32,3789.4,0.524,0.3901,0,---
14768,6286866,5712,4.65,1.0227,12.747,0.075,11860.55,1.255,0.6733,0,---
14769,6286880,5203,4.56,0.8868,18.629,0.064,19898.36,1.294,0.6549,0,---
14770,6286956,6392,4.24,1.2366,5.2,0.684,1721.2,0.565,0.4226,0,---
14771,6286982,4766,4.49,0.773,36.313,0.209,3646.7,0.396,0.2571,0,---
14772,6287060,5715,4.4,1.0236,30.753,0.8959999999999999,858.93,0.691,0.3798,0,---
14773,6287180,5432,4.54,0.9466,20.613000000000003,0.659,3959.06,0.823,0.5301,0,---
14774,6287242,5584,4.57,0.9874,19.836,0.222,7493.62,0.86,0.5271,0,---
14775,6287600,4965,4.39,0.8252,28.985,4.99,6376.8,0.9,0.5127,0,---
14776,6287745,5563,4.45,0.9817,19.804000000000002,0.331,1090.88,0.524,0.3868,0,---
14777,6287877,4899,4.16,0.8079999999999999,26.601999999999997,0.27399999999999997,1678.74,0.563,0.3794,0,---
14778,6287968,5020,4.79,0.8394,21.451,0.091,3677.79,0.877,0.5583,0,---
14779,6288330,5949,4.51,1.0915,8.888,0.069,16937.26,1.432,0.7172,0,---
14780,6288404,5108,4.74,0.8622,19.465,0.132,18057.11,1.162,0.6385,0,---
14781,6288713,5285,4.48,0.9081,24.467,0.14800000000000002,7565.5,0.912,0.5317,0,---
14782,6288823,6296,4.61,1.203,4.737,0.254,1895.49,0.457,0.3465,0,---
14783,6288889,5499,4.59,0.9645,16.434,0.084,8903.38,1.2209999999999999,0.6503,0,---
14784,6288896,6054,4.53,1.1237,2.128,0.008,2860.67,1.47,0.7528,0,---
14785,6288970,5548,4.52,0.9776,4.13,0.015,44043.78,1.575,0.7929999999999999,0,---
14786,6289256,5143,4.87,0.8713,23.468000000000004,4.58,2656.1,0.618,0.4148,0,---
14787,6289270,6042,4.62,1.12,13.552,0.366,2586.75,0.74,0.4732,0,---
14788,6289371,5547,4.79,0.9774,16.733,0.092,6055.06,0.746,0.5041,0,---
14789,6289405,5583,5.04,0.9871,22.058000000000003,3.843,2983.45,0.7659999999999999,0.4753,0,---
14790,6289471,5822,4.29,1.054,6.271,0.008,6326.2,1.2670000000000001,0.6963,0,---
14791,6289479,5179,4.65,0.8806,9.711,0.040999999999999995,14234.01,1.364,0.7285,0,---
14792,6289739,4543,4.75,0.7124,5.3839999999999995,0.005,40619.19,1.2570000000000001,0.6294,0,---
14793,6289748,5397,4.61,0.9374,6.2139999999999995,0.008,15958.61,1.6280000000000001,0.7605,0,---
14794,6289956,5816,4.53,1.0523,7.452000000000001,0.011000000000000001,5259.99,1.308,0.727,0,---
14795,6289985,5434,4.66,0.9472,18.973,4.023,3733.58,0.748,0.5077,0,---
14796,6290078,6056,4.68,1.1243,5.51,0.01,4782.62,1.0959999999999999,0.647,0,---
14797,6290452,5299,4.73,0.9117,30.717,1.186,3237.78,0.405,0.2622,0,---
14798,6290740,6342,4.34,1.2189,15.164000000000001,0.064,883.4,0.9640000000000001,0.513,0,---
14799,6290770,5239,4.72,0.8961,24.763,0.057999999999999996,6449.85,0.784,0.4956,0,---
14800,6290800,5237,4.69,0.8956,20.873,4.5889999999999995,3142.92,0.418,0.2597,0,---
14801,6290888,5335,4.74,0.9211,17.315,0.04,14504.61,1.0979999999999999,0.6386,0,---
14802,6290894,5028,4.69,0.8415,27.872,0.37,5195.23,0.414,0.2845,0,---
14803,6290974,4570,4.58,0.7199,1.875,0.006,41105.33,1.6369999999999998,0.7807,0,---
14804,6291154,5307,4.51,0.9138,3.323,0.011000000000000001,16474.52,1.3459999999999999,0.6736,0,---
14805,6291452,5793,4.44,1.0457,10.787,0.008,18115.58,1.4240000000000002,0.7098,0,---
14806,6291715,4471,4.42,0.6922,36.279,0.885,4008.08,0.526,0.34600000000000003,0,---
14807,6291729,4447,4.54,0.6854,36.729,6.655,1849.59,0.494,0.3295,0,---
14808,6291946,5269,4.59,0.9039,10.856,0.013999999999999999,2864.84,0.8909999999999999,0.5073,0,---
14809,6292015,6019,4.49,1.1128,12.945,1.3980000000000001,1144.41,0.326,0.2675,0,---
14810,6292260,5575,4.76,0.9849,21.935,0.067,3089.31,0.997,0.5529999999999999,0,---
14811,6292264,5736,4.54,1.0295,17.611,0.87,4694.67,0.7440000000000001,0.4891,0,---
14812,6292310,5662,4.53,1.0088,6.565,0.022000000000000002,5136.55,0.9209999999999999,0.537,0,---
14813,6292336,4838,4.91,0.792,25.412,0.226,3601.49,0.499,0.3173,0,---
14814,6292447,5672,3.92,1.0116,8.406,0.022000000000000002,4259.32,1.419,0.7382,0,---
14815,6292574,5121,4.76,0.8656,14.307,0.022000000000000002,18709.42,1.548,0.6999,0,---
14816,6292596,5132,4.47,0.8684,4.342,1.083,3632.25,0.483,0.2655,0,---
14817,6292673,4665,4.47,0.7459,25.622,0.06,15712.38,1.0759999999999998,0.5978,0,---
14818,6292716,4589,4.64,0.7251,33.384,2.8569999999999998,4681.53,0.614,0.4036,0,---
14819,6292732,5627,4.25,0.9991,11.254000000000001,0.017,7464.11,1.505,0.7208,0,---
14820,6292882,6010,4.7,1.1101,17.753,1.974,3600.42,0.506,0.325,0,---
14821,6292949,6359,4.33,1.2249,1.805,0.004,4984.05,1.3130000000000002,0.7277,0,---
14822,6292970,5106,3.8,0.8617,3.625,0.009000000000000001,4232.76,0.644,0.3583,0,---
14823,6293204,6032,4.41,1.1169,4.9910000000000005,0.36700000000000005,7075.19,1.0170000000000001,0.6038,0,---
14824,6293236,4940,4.25,0.8187,18.660999999999998,0.203,5548.36,1.05,0.6278,0,---
14825,6293275,5676,4.56,1.0127,17.136,0.099,3763.41,0.585,0.4264,0,---
14826,6293695,4912,4.08,0.8114,11.885,0.408,6714.52,1.202,0.6449,0,---
14827,6293770,5688,4.83,1.016,7.984,0.07400000000000001,12723.68,1.399,0.741,0,---
14828,6293933,5533,5.04,0.9736,9.561,0.04,4786.25,1.072,0.6159,0,---
14829,6294042,6285,4.41,1.1992,4.197,0.248,554.86,0.35700000000000004,0.2682,0,---
14830,6294443,5054,4.59,0.8482,20.186,0.23199999999999998,6598.47,0.652,0.4023,0,---
14831,6294447,4504,4.6,0.7015,21.283,0.184,9807.35,0.8370000000000001,0.5037,0,---
14832,6294461,5630,4.55,1.0,14.895,0.075,9790.72,1.0270000000000001,0.6153,0,---
14833,6294540,5344,4.53,0.9235,13.315,0.068,9074.69,1.315,0.7011,0,---
14834,6294638,5130,4.57,0.8679,29.087,3.701,3997.36,0.42700000000000005,0.3222,0,---
14835,6294922,5376,4.6,0.9319,8.754,0.015,22203.86,1.4580000000000002,0.7492,0,---
14836,6295173,5094,4.86,0.8586,18.331,0.214,8155.35,0.899,0.5448,0,---
14837,6295222,5171,4.42,0.8785,13.341,0.057,5824.15,1.056,0.5967,0,---
14838,6295264,6332,4.43,1.2154,4.018,0.052000000000000005,832.38,0.366,0.2818,0,---
14839,6295476,6444,4.64,1.2555,0.8220000000000001,0.003,985.77,0.648,0.4451,0,---
14840,6301046,5353,4.65,0.9258,21.171,0.742,4863.74,0.753,0.5171,0,---
14841,6301204,5983,4.28,1.1018,6.695,0.004,15468.36,1.18,0.684,0,---
14842,6301428,5717,4.67,1.0241,14.985,0.147,3590.58,0.97,0.5915,0,---
14843,6301466,5058,4.6,0.8493,15.217,0.024,17471.88,1.3359999999999999,0.6971,0,---
14844,6302008,5475,4.4,0.958,3.5260000000000002,0.162,19053.85,1.369,0.6958,0,---
14845,6302033,5273,4.59,0.9049,12.538,0.04,12869.42,1.27,0.716,0,---
